File,code,PrevDH,Lag,Seg_Start,Seg_End,Word,Word_Start,Word_End,PrevWord,Pre_Seg,Pre_Seg_Start,Pre_Seg_End,Post_Seg,Post_Seg_Start,Post_Seg_End,Window,Vowels_per_Second,gender,birthyear,age,obs,prev
PH73-5-1,0,9,7.188,1538.463,1538.492,THEN,1538.463,1538.593,THEY,sp,1538.204,1538.463,EH,1538.492,1538.523,1.23,4.065,f,1895,78,0,0
PH73-5-1,1,0,7.439,1545.892,1545.953,THEY,1545.892,1546.032,THEN,OW,1545.853,1545.892,EY,1545.953,1546.032,1.51,5.96,f,1895,78,1,0
PH73-5-1,0,1,1.491,1547.343,1547.403,THIS,1547.343,1547.523,THEY,AY,1547.123,1547.343,AH,1547.403,1547.443,1.36,6.618,f,1895,78,0,1
PH73-5-1,1,0,16.357,1563.78,1563.81,THEY,1563.78,1563.88,THIS,ER,1563.75,1563.78,EY,1563.81,1563.88,1.876,4.264,f,1895,78,1,0
PH73-5-1,0,1,6.839,1570.529,1570.559,THAT,1570.529,1570.719,THEY,K,1570.469,1570.529,AE,1570.559,1570.689,1.937,3.098,f,1895,78,0,1
PH73-5-1,1,0,12.916,1583.445,1583.515,THEN,1583.445,1583.635,THAT,OW,1583.344,1583.445,EH,1583.515,1583.565,1.552,3.222,f,1895,78,1,0
PH73-5-1,1,1,15.062,1598.487,1598.527,THERE'S,1598.487,1598.697,THEN,N,1598.417,1598.487,EH,1598.527,1598.617,1.02,4.902,f,1895,78,1,1
PH73-5-1,1,1,5.132,1603.689,1603.768,THE,1603.689,1603.829,THERE'S,UW,1603.658,1603.689,AH,1603.768,1603.829,1,7,f,1895,78,1,1
PH73-5-1,1,0,28.98,1632.71,1632.74,THERE,1632.71,1632.809,THE,ER,1632.679,1632.71,EH,1632.74,1632.779,1.08,6.481,f,1895,78,1,0
PH73-5-1,1,1,2.507,1635.176,1635.275,THE,1635.176,1635.316,THERE,UW,1635.105,1635.176,AH,1635.275,1635.316,1.24,7.258,f,1895,78,1,1
PH73-5-1,1,1,0.979,1636.196,1636.236,THERE,1636.196,1636.295,THE,Z,1636.106,1636.196,EH,1636.236,1636.266,1.181,7.621,f,1895,78,1,1
PH73-5-1,2,9,7.244,1643.299,1643.359,THEY,1643.299,1643.539,THERE,L,1643.259,1643.299,EY,1643.359,1643.539,1.146,3.49,f,1895,78,1,0
PH73-5-1,0,2,0.42,1643.859,1643.909,THEY,1643.859,1643.959,THEY,Z,1643.829,1643.859,EY,1643.909,1643.959,0.75,8,f,1895,78,0,1
PH73-5-1,1,0,0.6,1644.429,1644.459,THE,1644.429,1644.559,THEY,V,1644.378,1644.429,AH,1644.459,1644.559,1.26,5.556,f,1895,78,1,0
PH73-5-1,1,2,5.942,1650.431,1650.471,THE,1650.431,1650.501,THE,Z,1650.37,1650.431,AH,1650.471,1650.501,1.467,4.772,f,1895,78,1,1
PH73-5-1,1,1,7.533,1657.935,1657.985,THE,1657.935,1658.034,THE,UW,1657.825,1657.935,AH,1657.985,1658.034,0.92,8.696,f,1895,78,1,1
PH73-5-1,1,1,5.95,1663.894,1663.923,TH-,1663.894,1663.984,THE,sp,1663.583,1663.894,AH,1663.923,1663.984,1.7,2.941,f,1895,78,1,1
PH73-5-1,1,1,12.837,1676.74,1676.781,THE,1676.74,1676.821,TH-,Z,1676.681,1676.74,AH,1676.781,1676.821,1.477,4.739,f,1895,78,1,1
PH73-5-1,1,1,1.437,1677.998,1678.048,THEY,1677.998,1678.258,THE,Z,1677.918,1677.998,EY,1678.048,1678.258,1.51,2.649,f,1895,78,1,1
PH73-5-1,2,1,4.796,1682.685,1682.755,THEN,1682.685,1683.054,THEY,OW,1682.585,1682.685,EH,1682.755,1682.855,2.413,1.658,f,1895,78,1,1
PH73-5-1,1,2,1.503,1684.477,1684.527,THE,1684.477,1684.557,THEN,Z,1684.407,1684.477,AH,1684.527,1684.557,1.159,4.314,f,1895,78,1,1
PH73-5-1,0,1,0.83,1685.257,1685.317,THE,1685.257,1685.387,THE,sp,1685.206,1685.257,AH,1685.317,1685.387,1.021,3.918,f,1895,78,0,1
PH73-5-1,1,0,13.302,1698.539,1698.569,THEN,1698.539,1698.689,THE,N,1698.489,1698.539,EH,1698.569,1698.609,1.3,5.385,f,1895,78,1,0
PH73-5-1,0,1,10.127,1708.616,1708.645,THAT,1708.616,1708.816,THEN,sp,1708.213,1708.616,AE,1708.645,1708.766,1.683,3.565,f,1895,78,0,1
PH73-5-1,1,9,21.872,1730.458,1730.518,THAT,1730.458,1730.688,THAT,UW,1730.398,1730.458,AE,1730.518,1730.658,1.129,6.2,f,1895,78,1,0
PH73-5-1,1,9,42.279,1772.847,1772.887,THEY,1772.847,1772.967,THAT,sp,1772.374,1772.847,EY,1772.887,1772.967,1.972,3.55,f,1895,78,1,0
PH73-5-1,0,1,0.5,1773.257,1773.357,THEY,1773.257,1773.467,THEY,F,1773.177,1773.257,EY,1773.357,1773.467,1.583,3.79,f,1895,78,0,1
PH73-5-1,1,0,0.82,1774.187,1774.226,THEIR,1774.187,1774.287,THEY,S,1774.087,1774.187,EH,1774.226,1774.256,0.991,7.064,f,1895,78,1,0
PH73-5-1,1,1,0.37,1774.577,1774.607,THEY,1774.577,1774.657,THEIR,N,1774.527,1774.577,EY,1774.607,1774.657,1,7,f,1895,78,1,1
PH73-5-1,2,1,0.53,1775.127,1775.157,THE,1775.127,1775.187,THEY,K,1775.007,1775.127,AH,1775.157,1775.187,1.23,5.691,f,1895,78,1,1
PH73-5-1,2,1,2.669,1777.766,1777.826,THE,1777.766,1777.856,THE,S,1777.736,1777.766,AH,1777.826,1777.856,2.459,2.847,f,1895,78,1,1
PH73-5-1,1,2,1.119,1778.906,1778.935,THE,1778.906,1778.975,THE,N,1778.876,1778.906,AH,1778.935,1778.975,1.27,6.299,f,1895,78,1,1
PH73-5-1,0,1,0.841,1779.756,1779.786,THE,1779.756,1779.816,THE,OW,1779.686,1779.756,AH,1779.786,1779.816,1.461,5.476,f,1895,78,0,1
PH73-5-1,0,0,13.241,1792.927,1792.977,THE,1792.927,1793.057,THE,ER,1792.807,1792.927,IY,1792.977,1793.057,2.294,3.051,f,1895,78,0,0
PH73-5-1,0,1,13.863,1806.82,1806.89,THE,1806.82,1806.92,THE,K,1806.77,1806.82,AH,1806.89,1806.92,1.229,3.255,f,1895,78,0,1
PH73-5-1,0,0,1.53,1808.29,1808.36,THE,1808.29,1808.45,THE,sp,1808.2,1808.29,AH,1808.36,1808.45,1.22,5.738,f,1895,78,0,0
PH73-5-1,0,0,18.137,1826.497,1826.547,THE,1826.497,1826.587,THE,K,1826.456,1826.497,AH,1826.547,1826.587,0.825,7.273,f,1895,78,0,0
PH73-5-1,1,0,1.734,1828.091,1828.142,THERE,1828.091,1828.321,THE,ER,1828.052,1828.091,EH,1828.142,1828.292,1.627,3.073,f,1895,78,1,0
PH73-5-1,1,1,7.598,1835.789,1835.838,THE,1835.789,1835.919,THERE,Z,1835.738,1835.789,IY,1835.838,1835.919,1.399,5.004,f,1895,78,1,1
PH73-5-1,1,9,15.49,1851.209,1851.239,THAT,1851.209,1851.409,THE,Z,1851.159,1851.209,AE,1851.239,1851.379,1.661,6.623,f,1895,78,1,0
PH73-5-1,1,1,6.397,1857.646,1857.676,THAT,1857.646,1857.806,THAT,N,1857.566,1857.646,AE,1857.676,1857.776,2.05,5.366,f,1895,78,1,1
PH73-5-1,0,1,5.677,1863.373,1863.402,THEN,1863.373,1863.483,THAT,sp,1862.733,1863.373,EH,1863.402,1863.433,1.981,3.534,f,1895,78,0,1
PH73-5-1,0,9,9.995,1873.168,1873.258,THERE,1873.168,1873.478,THEN,M,1873.128,1873.168,EH,1873.258,1873.448,1.467,2.045,f,1895,78,0,0
PH73-5-1,0,0,5.411,1878.649,1878.689,THAT,1878.649,1878.889,THERE,L,1878.619,1878.649,AE,1878.689,1878.859,1.132,4.417,f,1895,78,0,0
PH73-5-1,1,1,4.589,1883.418,1883.448,THE,1883.418,1883.478,THAT,AH,1883.378,1883.418,AH,1883.448,1883.478,1.682,5.351,f,1895,78,1,1
PH73-5-1,1,1,1.441,1884.769,1884.799,THEN,1884.769,1884.919,THE,Z,1884.669,1884.769,EH,1884.799,1884.839,1.591,3.771,f,1895,78,1,1
PH73-5-1,1,1,0.11,1884.919,1884.949,THEY,1884.919,1885.029,THEN,N,1884.839,1884.919,EY,1884.949,1885.029,2.13,4.225,f,1895,78,1,1
PH73-5-1,0,1,1.35,1886.219,1886.259,THE,1886.219,1886.379,THEY,V,1886.139,1886.219,AH,1886.259,1886.379,1.65,5.455,f,1895,78,0,1
PH73-5-1,0,0,9.839,1896.098,1896.188,THE,1896.098,1896.218,THE,sp,1895.81,1896.098,AH,1896.188,1896.218,1.708,4.684,f,1895,78,0,0
PH73-5-1,2,0,1.98,1898.007,1898.048,THEY,1898.007,1898.198,THE,Z,1897.908,1898.007,EY,1898.048,1898.198,1.468,4.087,f,1895,78,1,0
PH73-5-1,0,2,2.513,1900.5,1900.551,THAT,1900.5,1900.711,THEY,IY,1900.361,1900.5,AE,1900.551,1900.681,1.71,4.678,f,1895,78,0,1
PH73-5-1,0,9,3.179,1903.69,1903.72,THESE,1903.69,1903.89,THAT,L,1903.64,1903.69,IY,1903.72,1903.77,1.977,4.047,f,1895,78,0,0
PH73-5-1,0,0,0.92,1904.58,1904.619,THAT,1904.58,1904.81,THESE,Z,1904.52,1904.58,AE,1904.619,1904.69,1.52,5.921,f,1895,78,0,0
PH73-5-1,0,9,11.463,1916.173,1916.232,THE,1916.173,1916.273,THAT,M,1916.112,1916.173,AH,1916.232,1916.273,1.657,2.414,f,1895,78,0,0
PH73-5-1,0,0,1.717,1917.85,1917.889,THE,1917.85,1917.99,THE,AH,1917.809,1917.85,IY,1917.889,1917.99,1.394,2.869,f,1895,78,0,0
PH73-5-1,0,0,4.154,1922.055,1922.105,THE,1922.055,1922.144,THE,M,1921.965,1922.055,AH,1922.105,1922.144,2.354,2.124,f,1895,78,0,0
PH73-5-1,1,0,55.649,1977.713,1977.753,THE,1977.713,1977.793,THE,Z,1977.643,1977.713,AH,1977.753,1977.793,1.32,4.545,f,1895,78,1,0
PH73-5-1,1,1,3.122,1980.844,1980.874,THE,1980.844,1980.915,THE,OW,1980.765,1980.844,AH,1980.874,1980.915,1.25,6.4,f,1895,78,1,1
PH73-5-1,1,1,1.2,1981.915,1981.985,THE,1981.915,1982.115,THE,OW,1981.805,1981.915,AH,1981.985,1982.115,1.414,3.536,f,1895,78,1,1
PH73-5-1,1,1,1.654,1983.538,1983.589,THE,1983.538,1983.769,THE,EY,1983.408,1983.538,AH,1983.589,1983.769,1.278,3.13,f,1895,78,1,1
PH73-5-1,1,1,1.98,1985.659,1985.688,THE,1985.659,1985.749,THE,AH,1985.629,1985.659,AH,1985.688,1985.749,1.292,4.644,f,1895,78,1,1
PH73-5-1,1,1,2.424,1988.083,1988.113,THEY,1988.083,1988.173,THE,ER,1988.053,1988.083,EY,1988.113,1988.173,1.249,8.006,f,1895,78,1,1
PH73-5-1,1,0,31.045,2019.008,2019.038,THEM,2019.008,2019.218,THEY,IY,2018.918,2019.008,EH,2019.038,2019.108,1.593,2.511,f,1895,78,1,0
PH73-5-1,1,1,2.072,2021.22,2021.25,THE,2021.22,2021.29,THEM,N,2021.14,2021.22,AH,2021.25,2021.29,1.285,3.891,f,1895,78,1,1
PH73-5-1,1,1,1.973,2023.103,2023.153,THERE,2023.103,2023.263,THE,L,2023.073,2023.103,EH,2023.153,2023.233,1.334,3.748,f,1895,78,1,1
PH73-5-1,1,1,0.259,2023.392,2023.433,THE,2023.392,2023.522,THERE,R,2023.363,2023.392,AH,2023.433,2023.522,1.169,5.988,f,1895,78,1,1
PH73-5-1,1,1,0.531,2023.972,2024.013,THE,2023.972,2024.053,THE,R,2023.942,2023.972,AH,2024.013,2024.053,1.311,3.814,f,1895,78,1,1
PH73-5-1,1,1,18.217,2042.06,2042.089,THE,2042.06,2042.27,THE,S,2042.03,2042.06,AH,2042.089,2042.27,4.506,0.888,f,1895,78,1,1
PH73-5-1,1,1,10.102,2052.262,2052.332,THE,2052.262,2052.372,THE,Z,2052.232,2052.262,AH,2052.332,2052.372,1.2,5,f,1895,78,1,1
PH73-5-1,0,1,3.31,2055.572,2055.601,THIS,2055.572,2055.682,THE,sp,2054.486,2055.572,AH,2055.601,2055.642,1.646,2.43,f,1895,78,0,1
PH73-5-1,0,0,2.813,2058.375,2058.425,THIS,2058.375,2058.495,THIS,sp,2057.745,2058.375,AH,2058.425,2058.455,1.17,2.564,f,1895,78,0,0
PH73-5-1,1,0,3.643,2062.048,2062.098,THE,2062.048,2062.138,THIS,sp,2061.998,2062.048,AH,2062.098,2062.138,1.379,5.801,f,1895,78,1,0
PH73-5-1,1,1,6.929,2068.847,2068.876,THAT,2068.847,2069.067,THE,N,2068.807,2068.847,AE,2068.876,2068.977,0.99,7.071,f,1895,78,1,1
PH73-5-1,1,1,33.387,2102.344,2102.413,THE,2102.344,2102.454,THAT,OW,2102.224,2102.344,AH,2102.413,2102.454,3.024,1.984,f,1895,78,1,1
PH73-5-1,0,1,46.837,2149.181,2149.232,THE,2149.181,2149.291,THE,sp,2149.132,2149.181,AH,2149.232,2149.291,1.07,5.607,f,1895,78,0,1
PH73-5-1,0,0,1.231,2150.452,2150.481,THE,2150.452,2150.522,THE,AH,2150.422,2150.452,AH,2150.481,2150.522,1.424,4.213,f,1895,78,0,0
PH73-5-1,1,0,4.9,2155.182,2155.262,THAT,2155.182,2155.422,THE,ER,2155.142,2155.182,AE,2155.262,2155.392,1.184,5.068,f,1895,78,1,0
PH73-5-1,0,9,6.744,2162.096,2162.126,THE,2162.096,2162.166,THAT,NG,2162.016,2162.096,AH,2162.126,2162.166,1.09,7.339,f,1895,78,0,0
PH73-5-1,1,9,10.483,2172.369,2172.429,THAT,2172.369,2172.649,THE,AH,2172.339,2172.369,AE,2172.429,2172.549,2.338,2.566,f,1895,78,1,0
PH73-5-1,1,9,11.541,2183.9,2183.93,THAT'S,2183.9,2184.19,THAT,Z,2183.87,2183.9,AE,2183.93,2184.1,1.957,3.577,f,1895,78,1,0
PH73-5-1,0,1,7.084,2191.074,2191.104,THAT,2191.074,2191.274,THAT'S,sp,2191.004,2191.074,AE,2191.104,2191.244,1.58,2.532,f,1895,78,0,1
PH73-5-1,1,0,0.92,2191.994,2192.064,THE,2191.994,2192.194,THAT,IY,2191.833,2191.994,IY,2192.064,2192.194,1.54,6.494,f,1895,78,1,0
PH73-5-1,1,1,1.14,2193.264,2193.294,THE,2193.264,2193.334,THE,N,2193.204,2193.264,AH,2193.294,2193.334,0.83,10.843,f,1895,78,1,1
PH73-5-1,0,9,6.167,2199.341,2199.371,THAT,2199.341,2199.501,THE,K,2199.291,2199.341,AE,2199.371,2199.471,4.585,2.181,f,1895,78,0,0
PH73-5-1,1,2,6.411,2205.833,2205.873,THE,2205.833,2205.912,THAT,S,2205.733,2205.833,AH,2205.873,2205.912,2.015,2.978,f,1895,78,1,1
PH73-5-1,1,1,3.033,2208.835,2208.864,THEN,2208.835,2208.945,THE,sp,2207.446,2208.835,EH,2208.864,2208.895,2.068,1.934,f,1895,78,1,1
PH73-5-1,0,1,0.739,2209.605,2209.654,THE,2209.605,2209.684,THEN,sp,2209.544,2209.605,AH,2209.654,2209.684,1.409,4.258,f,1895,78,0,1
PH73-5-1,0,0,7.683,2217.297,2217.336,THE,2217.297,2217.367,THE,AH,2217.257,2217.297,AH,2217.336,2217.367,1.24,5.645,f,1895,78,0,0
PH73-5-1,0,0,9.136,2226.373,2226.412,THIS,2226.373,2226.503,THE,K,2226.343,2226.373,AH,2226.412,2226.473,1.239,4.036,f,1895,78,0,0
PH73-5-1,0,2,37.62,2263.853,2263.913,THAT'S,2263.853,2264.123,THIS,R,2263.822,2263.853,AE,2263.913,2264.013,1.092,3.663,f,1895,78,0,1
PH73-5-1,1,9,26.791,2290.764,2290.824,THE,2290.764,2290.914,THAT'S,sp,2290.052,2290.764,IY,2290.824,2290.914,1.982,3.532,f,1895,78,1,0
PH73-5-1,1,1,1.35,2292.163,2292.204,THE,2292.163,2292.264,THE,S,2292.064,2292.163,IY,2292.204,2292.264,1.181,7.621,f,1895,78,1,1
PH73-5-1,1,0,25.549,2317.672,2317.723,THEN,2317.672,2317.813,THE,F,2317.633,2317.672,EH,2317.723,2317.753,1.3,6.154,f,1895,78,1,0
PH73-5-1,1,1,3.61,2321.333,2321.363,THE,2321.333,2321.423,THEN,NG,2321.303,2321.333,AH,2321.363,2321.423,1.077,4.643,f,1895,78,1,1
PH73-5-1,0,1,62.46,2383.683,2383.713,THEN,2383.683,2383.883,THE,V,2383.613,2383.683,EH,2383.713,2383.783,1.16,5.172,f,1895,78,0,1
PH73-5-1,1,1,13.19,2397.013,2397.042,THE,2397.013,2397.073,THEN,N,2396.963,2397.013,AH,2397.042,2397.073,1.47,5.442,f,1895,78,1,1
PH73-5-1,2,1,8.833,2405.747,2405.807,THEY,2405.747,2405.906,THE,JH,2405.626,2405.747,EY,2405.807,2405.906,1.22,4.918,f,1895,78,1,1
PH73-5-1,1,1,23.927,2429.632,2429.683,THIS,2429.632,2429.833,THEY,OW,2429.483,2429.632,AH,2429.683,2429.753,1.21,5.785,f,1895,78,1,1
PH73-5-1,1,1,0.5,2430.203,2430.253,THEN,2430.203,2430.333,THIS,M,2430.142,2430.203,EH,2430.253,2430.283,1.091,5.5,f,1895,78,1,1
PH73-5-1,0,0,88.21,2518.373,2518.413,THEN,2518.373,2518.543,THEN,Z,2518.333,2518.373,EH,2518.413,2518.473,1.42,4.93,f,1895,78,0,0
PH73-5-1,0,0,4.629,2523.001,2523.062,THIS,2523.001,2523.172,THEN,K,2522.942,2523.001,AH,2523.062,2523.142,1.439,3.475,f,1895,78,0,0
PH73-5-1,0,0,3.381,2526.372,2526.413,THE,2526.372,2526.553,THIS,sp,2526.273,2526.372,IY,2526.413,2526.553,1.2,5,f,1895,78,0,0
PH73-5-1,0,0,5.713,2531.996,2532.026,THAT'S,2531.996,2532.266,THE,AW,2531.916,2531.996,AE,2532.026,2532.146,2.245,2.227,f,1895,78,0,0
PH73-5-1,1,9,29.938,2562.044,2562.134,THE,2562.044,2562.204,THAT'S,S,2562.004,2562.044,AH,2562.134,2562.204,12.417,0.403,f,1895,78,1,0
PH73-5-1,2,1,47.033,2608.987,2609.016,THEN,2608.987,2609.237,THE,sp,2608.633,2608.987,EH,2609.016,2609.117,1.731,1.733,f,1895,78,1,1
PH73-5-1,0,1,2.571,2611.548,2611.588,THERE,2611.548,2611.808,THEN,G,2611.478,2611.548,EH,2611.588,2611.768,1.694,2.361,f,1895,78,0,1
PH73-5-1,0,0,8.276,2620.014,2620.054,THE,2620.014,2620.084,THERE,sp,2619.894,2620.014,AH,2620.054,2620.084,1.11,6.306,f,1895,78,0,0
PH73-5-1,1,9,6.906,2626.93,2626.959,THE,2626.93,2626.99,THE,AH,2626.9,2626.93,IY,2626.959,2626.99,1.48,6.081,f,1895,78,1,0
PH73-5-1,1,1,7.373,2634.252,2634.313,THE,2634.252,2634.363,THE,V,2634.223,2634.252,AH,2634.313,2634.363,6.543,0.917,f,1895,78,1,1
PH73-5-1,1,9,31.386,2665.459,2665.488,THEY'RE,2665.459,2665.749,THE,sp,2664.303,2665.459,EH,2665.488,2665.619,2.286,2.187,f,1895,78,1,0
PH73-5-1,1,1,49.627,2715.167,2715.237,THEN,2715.167,2715.376,THEY'RE,ER,2715.137,2715.167,EH,2715.237,2715.307,1.33,6.015,f,1895,78,1,1
PH73-5-1,0,0,54.117,2769.373,2769.403,THE,2769.373,2769.493,THEN,V,2769.283,2769.373,AH,2769.403,2769.493,1.28,5.469,f,1895,78,0,0
PH73-5-1,1,1,19.8,2789.213,2789.263,THE,2789.213,2789.293,THE,S,2789.163,2789.213,AH,2789.263,2789.293,1.3,6.154,f,1895,78,1,1
PH73-5-1,1,9,20.965,2810.197,2810.227,THE,2810.197,2810.258,THE,N,2810.168,2810.197,AH,2810.227,2810.258,0.94,8.511,f,1895,78,1,0
PH73-5-1,0,1,27.041,2836.859,2836.959,THE,2836.859,2837.299,THE,sp,2836.434,2836.859,AH,2836.959,2837.299,1.941,1.546,f,1895,78,0,1
PH73-5-1,0,0,0.755,2837.994,2838.023,THE,2837.994,2838.054,THE,sp,2837.389,2837.994,AH,2838.023,2838.054,2.346,2.131,f,1895,78,0,0
PH73-5-1,0,1,4.064,2842.008,2842.079,THE,2842.008,2842.118,THE,N,2841.968,2842.008,AH,2842.079,2842.118,1.24,6.452,f,1895,78,0,1
PH73-5-1,0,0,0.551,2842.579,2842.619,THE,2842.579,2842.669,THE,sp,2842.548,2842.579,AH,2842.619,2842.669,2.35,2.979,f,1895,78,0,0
PH73-5-1,0,0,6.304,2848.853,2848.893,THEY,2848.853,2848.973,THE,OW,2848.792,2848.853,EY,2848.893,2848.973,1.1,6.364,f,1895,78,0,0
PH73-5-1,0,0,0.529,2849.413,2849.463,THE,2849.413,2849.502,THEY,K,2849.383,2849.413,AH,2849.463,2849.502,0.93,6.452,f,1895,78,0,0
PH73-5-1,1,0,0.401,2849.843,2849.873,THE,2849.843,2849.903,THE,V,2849.813,2849.843,AH,2849.873,2849.903,0.9,6.667,f,1895,78,1,0
PH73-5-1,1,1,0.83,2850.653,2850.693,THE,2850.653,2850.733,THE,V,2850.623,2850.653,AH,2850.693,2850.733,2.124,2.825,f,1895,78,1,1
PH73-5-1,1,1,32.472,2882.986,2883.086,THEY,2882.986,2883.205,THE,K,2882.746,2882.986,EY,2883.086,2883.205,1.44,4.167,f,1895,78,1,1
PH73-5-1,0,1,0.781,2883.425,2883.466,THEMSELVES,2883.425,2883.986,THEY,sp,2883.386,2883.425,EH,2883.466,2883.506,3.237,1.854,f,1895,78,0,1
PH73-5-1,1,1,13.498,2897.153,2897.244,THERE,2897.153,2897.484,THEMSELVES,N,2897.113,2897.153,EH,2897.244,2897.454,2.229,2.692,f,1895,78,1,1
PH73-5-1,1,9,15.359,2912.703,2912.763,THEY'RE,2912.703,2912.843,THERE,Z,2912.673,2912.703,EH,2912.763,2912.813,1.1,7.273,f,1895,78,1,0
PH73-5-1,1,9,7.171,2919.934,2919.974,THE,2919.934,2920.014,THEY'RE,S,2919.893,2919.934,AH,2919.974,2920.014,0.92,9.783,f,1895,78,1,0
PH73-5-1,0,9,10.286,2930.231,2930.261,THE,2930.231,2930.3,THE,N,2930.141,2930.231,AH,2930.261,2930.3,2.29,3.057,f,1895,78,0,0
PH73-5-2,1,1,1.835,32.521,32.57,THERE,32.521,32.77,THE,N,32.44,32.521,EH,32.57,32.711,1.428,2.101,f,1950,23,1,1
PH73-5-2,2,1,5.442,37.852,37.972,THAT,37.852,38.212,THERE,EH,37.732,37.852,AE,37.972,38.181,1.385,2.888,f,1950,23,1,1
PH73-5-2,1,1,4.341,42.383,42.412,THAT,42.383,42.553,THAT,sp,42.358,42.383,AE,42.412,42.523,1.144,3.497,f,1950,23,1,1
PH73-5-2,1,1,37.934,80.417,80.447,THE,80.417,80.487,THAT,L,80.326,80.417,AH,80.447,80.487,3.005,1.997,f,1950,23,1,1
PH73-5-2,1,1,17.189,97.606,97.646,THE,97.606,97.676,THE,IY,97.526,97.606,AH,97.646,97.676,2.013,3.477,f,1950,23,1,1
PH73-5-2,1,1,4.223,101.759,101.809,THAT,101.759,101.899,THE,S,101.619,101.759,AH,101.809,101.839,1.59,4.403,f,1950,23,1,1
PH73-5-2,1,1,1.597,103.346,103.375,THEY,103.346,103.496,THAT,sp,102.779,103.346,EY,103.375,103.496,2.204,1.361,f,1950,23,1,1
PH73-5-2,0,0,37.192,140.588,140.618,THEIR,140.588,140.688,THEY,S,140.498,140.588,EH,140.618,140.658,1.34,6.716,f,1950,23,0,0
PH73-5-2,1,0,22.01,162.477,162.528,THEY,162.477,162.698,THEIR,Z,162.367,162.477,EY,162.528,162.698,1.491,3.353,f,1950,23,1,0
PH73-5-2,1,1,5.245,167.884,167.914,THE,167.884,167.943,THEY,K,167.853,167.884,AH,167.914,167.943,1.49,6.711,f,1950,23,1,1
PH73-5-2,1,1,0.951,168.824,168.854,THE,168.824,168.894,THE,F,168.734,168.824,AH,168.854,168.894,2.02,5.941,f,1950,23,1,1
PH73-5-2,1,1,4.387,173.18,173.221,THE,173.18,173.281,THE,ER,172.99,173.18,IY,173.221,173.281,2.1,4.286,f,1950,23,1,1
PH73-5-2,2,1,4.064,177.235,177.286,THEY'VE,177.235,177.345,THE,sp,177.186,177.235,EY,177.286,177.316,1.04,2.885,f,1950,23,1,1
PH73-5-2,2,1,24.946,202.142,202.182,THEY,202.142,202.291,THEY'VE,sp,201.852,202.142,EY,202.182,202.291,1.69,3.55,f,1950,23,1,1
PH73-5-2,1,2,0.621,202.772,202.802,THEY,202.772,202.912,THEY,N,202.672,202.772,EY,202.802,202.912,0.941,5.313,f,1950,23,1,1
PH73-5-2,0,1,1.31,204.122,204.162,THEY'LL,204.122,204.222,THEY,sp,203.612,204.122,EY,204.162,204.192,1.75,2.857,f,1950,23,0,1
PH73-5-2,2,1,12.585,216.727,216.767,THE,216.727,216.807,THEY'LL,sp,215.973,216.727,AH,216.767,216.807,1.174,2.555,f,1950,23,1,1
PH73-5-2,1,0,10.406,227.082,227.143,THAT,227.082,227.213,THE,OW,227.053,227.082,AH,227.143,227.183,1.031,5.82,f,1950,23,1,0
PH73-5-2,1,1,14.604,241.747,241.787,THE,241.747,241.817,THAT,N,241.717,241.747,AH,241.787,241.817,2.259,3.541,f,1950,23,1,1
PH73-5-2,1,1,9.793,251.541,251.571,THE,251.541,251.61,THE,L,251.501,251.541,AH,251.571,251.61,0.929,6.459,f,1950,23,1,1
PH73-5-2,1,1,3.148,254.508,254.589,THERE,254.508,254.758,THE,N,254.478,254.508,EH,254.589,254.728,2.728,1.466,f,1950,23,1,1
PH73-5-2,1,0,14.519,269.207,269.247,THE,269.207,269.277,THERE,N,269.157,269.207,AH,269.247,269.277,1.399,5.718,f,1950,23,1,0
PH73-5-2,1,1,4.023,273.139,273.19,THERE,273.139,273.3,THE,OW,273.019,273.139,EH,273.19,273.25,1.36,5.882,f,1950,23,1,1
PH73-5-2,0,1,9.405,282.646,282.676,THE,282.646,282.705,THERE,P,282.595,282.646,AH,282.676,282.705,1.27,6.299,f,1950,23,0,1
PH73-5-2,1,0,3.629,286.224,286.254,THE,286.224,286.334,THE,N,286.194,286.224,AH,286.254,286.334,9.253,0.324,f,1950,23,1,0
PH73-5-2,1,2,17.895,304.169,304.199,THE,304.169,304.229,THE,N,304.119,304.169,AH,304.199,304.229,1.336,2.994,f,1950,23,1,1
PH73-5-2,2,1,1.116,305.244,305.285,THEY,305.244,305.345,THE,sp,305.215,305.244,EY,305.285,305.345,1.396,3.582,f,1950,23,1,1
PH73-5-2,1,1,2.07,307.345,307.375,THE,307.345,307.415,THEY,N,307.295,307.345,AH,307.375,307.415,1.37,5.109,f,1950,23,1,1
PH73-5-2,1,1,16.083,323.328,323.368,THAT,323.328,323.498,THE,IY,323.288,323.328,AE,323.368,323.458,1.837,3.266,f,1950,23,1,1
PH73-5-2,1,2,20.641,343.969,344.009,THEY,343.969,344.139,THAT,sp,343.919,343.969,EY,344.009,344.139,1.896,3.692,f,1950,23,1,1
PH73-5-2,2,1,3.16,347.149,347.199,THIS,347.149,347.299,THEY,sp,346.865,347.149,IH,347.199,347.239,1.503,1.996,f,1950,23,1,1
PH73-5-2,1,2,1.481,348.53,348.57,THIS,348.53,348.78,THIS,IY,348.35,348.53,IH,348.57,348.62,1.02,5.882,f,1950,23,1,1
